id,title,place,description,siteUrl,favoritesCount,commentsCount,publicationDate,rating
51139,"Создатель «Коня БоДжека» возьмётся за новый мультик для взрослых","null","Сюжет будет строиться вокруг истории семьи.",https://kudago.com/all/news/sozdatel-konya-bodzheka/,0,0,1724420815,0.5
51142,"В школах России начнут преподавать семьеведение","null","Цель курса — повысить рождаемость.",https://kudago.com/all/news/v-shkolah-rossii-nachnut/,0,0,1724420690,0.5
51140,"Ливерпульский клуб, где играли The Beatles, переделали в апартаменты","null","У фанатов появилась возможность провести там выходные.",https://kudago.com/all/news/liverpulskij-klub-gde-igrali/,0,0,1724420583,0.5
51138,"Порушенная иерархия: рецензия на фильм «Идеальный лжец»","null","В прокате — фильм «Идеальный лжец» с Питером Сарсгаардом в роли обольстительного негодяя. Захватывающая комедия не без иронии напоминает, что на самоизоляции живётся несладко в любые времена. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про кино.",https://kudago.com/all/news/retsenziya-na-film-idealnyij-ljec/,0,0,1724415408,0.5
51137,"Netflix снимет сериал по «Портрету Дориана Грея»","null","Действие перенесут в наши дни.",https://kudago.com/all/news/netflix-snimet-serial-po/,0,0,1724415112,0.5
51134,"Опубликован трейлер аниме «Властелин колец: Война рохирримов»","null","Премьера в конце года.",https://kudago.com/all/news/opublikovan-trejler-anime/,0,0,1724410732,0.5
51129,"ГМИИ имени Пушкина приглашает на акцию «Рисуем вместе»","null","Она пройдёт в филиалах по всей стране.",https://kudago.com/all/news/gmii-imeni-pushkina-priglashaet-na/,0,0,1724409727,0.5
51130,"В Петербурге объявили «оранжевый» уровень погодной опасности","null","Его сменит «жёлтый».",https://kudago.com/spb/news/v-peterburge-obyavili-23-08-2024/,0,0,1724405776,0.5
51132,"Вход на станцию «Площадь Восстания» ограничат","null","Расписание работы вестибюля изменится на два месяца.",https://kudago.com/spb/news/vhod-na-stantsiyu-ploschad/,0,0,1724404133,0.5
51127,"Гнездо редкой птицы заметили в Петербурге","null","Это лишь второй случай за несколько лет.",https://kudago.com/spb/news/gnezdo-redkoj-ptitsyi-zametili-v/,0,0,1724340517,0.5
51125,"В Африке нашли гигантский алмаз","null","Он весит почти 500 грамм.",https://kudago.com/all/news/v-afrike-nashli-gigantskij-almaz/,0,0,1724340097,0.5
51119,"Москву посетит известный буддийский учитель","null","Один из выдающихся буддийских учителей современности Кьябдже Намка Дриме Рабджам Ринпоче прибудет в Москву 1 сентября.",https://kudago.com/all/news/moskvu-posetit-izvestnyij/,0,0,1724338685,0.5
50818,"В Питере — строить бизнес. История студии Backyard Ceramics","null","Петербургская студия  Backyard Ceramics создаёт особенный фарфор, который может стать украшением вашего дома, воплощением самых смелых идей, фишкой бренда или визитной карточкой ресторана. Создатель студии Павел Белоногов  рассказал, как современные технологии и любовь к историям помогли выйти на совершенно новый уровень бизнеса.",https://kudago.com/all/news/v-pitere---stroit-biznes-backyard-ceramics/,0,0,1724338186,0.5
51126,"Россияне мечтают о сиквеле «Мастера и Маргариты»","null","А ещё большинство опрошенных любит читать новые истории про полюбившихся героев.",https://kudago.com/all/news/rossiyane-mechtayut-prochitat/,0,0,1724337469,0.5
51123,"Девятиклассникам запретят ссылаться на комиксы, аниме и компьютерные игры при сдаче ОГЭ","null","Новые правила начнут действовать со следующего года.",https://kudago.com/all/news/devyatiklassnikam-zapretyat/,0,0,1724332746,0.5
51121,"Последние летние выходные в Петербурге будут тёплыми","null","И почти без дождей.",https://kudago.com/spb/news/poslednie-letnie-vyihodnyie-v/,0,0,1724331299,0.5
51118,"Россияне в этом сезоне стали больше тратить на дачные товары","null","«Одноклассники» подсчитали расходы на семена, саженцы и инвентарь.",https://kudago.com/all/news/rossiyane-v-etom-sezone-stali/,0,0,1724327274,0.5
51117,"Движение по Большеохтинскому мосту ограничат","null","На переправе собираются менять асфальт.",https://kudago.com/spb/news/dvizhenie-po-bolsheohtinskomu/,0,0,1724324424,0.5
51116,"Новый трейлер «Мегалополиса» Фрэнсиса Форда Копполы вызвал скандал","null","Дистрибьютор удалил ролик.",https://kudago.com/all/news/novyij-trejler-megalopolisa/,0,0,1724320012,0.5
51112,"Третьей части «Джокера» не планируется","null","Об этом рассказал автор проекта.",https://kudago.com/all/news/tretej-chasti-dzhokera-ne/,0,0,1724254235,0.5
51111,"В Петергофе расшифровали старинные ноты из кабинета Петра I","null","Полученную композицию исполнил в петергофском дворце оркестр из Петербурга.",https://kudago.com/spb/news/v-petergofe-rasshifrovali/,0,0,1724253994,0.5
51103,"Составлены рейтинги школ по конкурентоспособности и проценту поступивших в лучшие вузы страны","null","Лидируют столичные учебные заведения.",https://kudago.com/all/news/sostavlenyi-rejtingi-shkol-po/,0,0,1724248936,0.5
51109,"Netflix снимет документальный сериал про Викторию Бекхэм","null","В нём покажут путь звезды от певицы до успешного дизайнера.",https://kudago.com/all/news/netflix-snimet-dokumentalnyij/,0,0,1724248868,0.5
51108,"Владельцы карты «Серебряный возраст» смогут посещать петербургские музеи  за 1 рубль","null","Акция стартует осенью.",https://kudago.com/spb/news/vladeltsyi-kartyi-serebryanyij/,0,0,1724248443,0.5
51105,"Россияне выбрали самые романтичные города страны","null","Лидер рейтинга  — Санкт-Петербург.",https://kudago.com/all/news/rossiyane-vyibrali-samyie-21-08-2024/,0,0,1724248376,0.5
51043,"Trendy Box выпускает в Санкт-Петербурге корейский набор в честь Куксу-Феста","null","Подарок познакомит с азиатскими бьюти-трендами и традиционной кухней.",https://kudago.com/spb/news/trendy-box-vyipuskaet-v-sankt-/,0,0,1724243673,0.5
51104,"Бен Аффлек и Дженнифер Лопес разводятся","null","Их брак продлился два года.",https://kudago.com/all/news/ben-afflek-i-dzhennifer-lopes-21-08-2024/,0,0,1724242224,0.5
51102,"Петербуржцы выбрали самые престижные профессии","null","Возглавили рейтинг IT-специалисты.",https://kudago.com/spb/news/peterburzhtsyi-vyibrali-samyie/,0,0,1724242120,0.5
51099,"HBO выпустил трейлер документального фильма о съёмках «Клана Сопрано»","null","Премьера в начале сентября.",https://kudago.com/all/news/hbo-vyipustil-trejler/,0,0,1724231977,0.5
51096,"Народный полицейский: рецензия на фильм «Криминальный город: Возмездие»","null","Корейская франшиза про полицейского Ма Сок-то продолжает радовать фанатов. Но, вероятно, разочарует простых любителей боевиков. К четвёртой части неплохая криминальная комедия начинает сдавать обороты. Впрочем, намерения Ма Дон-сока, который является и исполнителем главной роли, и продюсером франшизы, дают надежду на перспективное продолжение киносерии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про кино.",https://kudago.com/all/news/retsenziya-na-film-kriminalnyij-gorod-vozmezdie/,0,0,1724184043,0.5
51095,"Вышел тизер-трейлер новой экранизации «Преступления и наказания»","null","Показ начнётся осенью.",https://kudago.com/all/news/vyishel-tizer-trejler-novoj/,0,0,1724166245,0.5
51092,"Вышел тизер нового фильма Педро Альмодовара","null","В картине снялись Джулианна Мур и Тильда Суинтон.",https://kudago.com/all/news/vyishel-tizer-novogo-filma-pedro/,0,0,1724164504,0.5
51090,"В России появится новый завод по выпуску виниловых пластинок","null","Его откроют в Новосибирске.",https://kudago.com/all/news/v-rossii-poyavitsya-novyij-zavod-po/,0,0,1724164204,0.5
51094,"Скончалась старейшая женщина планеты Мария Браньяс Морера","null","Ей было 117 лет.",https://kudago.com/all/news/skonchalas-starejshaya-zhenschina/,0,0,1724163977,0.5
51069,"Как менялся российский кинематограф: 30 лет истории кино","null","Современное российское кино начало формироваться сразу же после распада СССР, несмотря на экономический кризис, грядущий дефолт и неспокойную обстановку в стране. Груз советского наследия, где было множество великих фильмов, безусловно, формировал постсоветский ландшафт. Всё это было важной основой для разнообразия в кино. Мы проследили историю развития современного российского кинематографа за последние 30 лет. А чтобы выбрать отечественные проекты, которые точно придутся по душе, проходите наш тест. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про кино.",https://kudago.com/all/news/kak-menyalsya-rossijskij/,0,0,1724156694,0.5
51089,"Вышел новый тизер аниме про Лару Крофт","null","Премьера в октябре.",https://kudago.com/all/news/vyishel-novyij-tizer-anime-pro-laru/,0,0,1724151216,0.5
51086,"Под Петербургом в объектив попала трогательная встреча лосихи и её сына","null","Видео опубликовано в соцсетях.",https://kudago.com/spb/news/pod-peterburgom-v-obektiv/,0,0,1724147719,0.5
